#1_tweetid	#2_tweet	#3_country_label	#4_province_label
TRAIN_9518	الجزائريون قدموا نموذجا حضاريا في التغيير  URL  الجزائريون-قدموا-نموذجا-حضاريا-في-الت/	Algeria	dz_Constantine
TRAIN_9519	يُرجى من السائقين توخِّي الحذر أثناء القيادة في المناطق العكارية والجبلية الشمالية حيث تشهد عواصف رعدية متتالية وأمطاراً غزيرة تسببت بتشكُّل سيول على الطرقات.	Lebanon	lb_North-Lebanon
TRAIN_9520	كلنا في نفس حُبنا نتشابه	Bahrain	bh_Capital
TRAIN_9521	نسيت انا وجرحك وفي #كلام_اخير_للاجازه	Morocco	ma_Souss-Massa-Draa
TRAIN_9522	في ليبيا : افْلِيتْشا	Libya	ly_Misrata
TRAIN_9523	الف الف الف مبروووووك ياغالي URL  …	Egypt	eg_Luxor
TRAIN_9524	- لا تدخل حياة من لا يحتاجك ولا تفرض ذاتك على من يرفضك فمن أرادك سيفعل المستحيل ليكسب قربك.	Jordan	jo_Aqaba
TRAIN_9525	اللهم أهدني وسددني ، اللهم إني أسالك الهدى والسداد	Somalia	so_Banaadir
TRAIN_9526	"""ضمن سلسلة جسور أسرية 1 يقيم مركز لجنة التنمية الإجتماعية النسائية للتدريب \"" دورة الحقوق والواجبات \"" للمدربة / شريفة بنت عبدالله الدخيل | يوم الاحد 9 / 11 | 4:30 - 8:30 م | بمقر اللجنة #حواء #بريدة URL """	Saudi_Arabia	sa_Al-Quassim
TRAIN_9527	على حسب خبرتي في الرياضيات16 URL  …	Libya	ly_Al-Butnan
TRAIN_9528	قريباً ستبكون ندم وويلات	Bahrain	bh_Capital
TRAIN_9529	سُبحان اللّهِ وبحمْده .. سُبحان اللّه العظِيم ♡  URL 	Saudi_Arabia	sa_Ar-Riyad
TRAIN_9530	حسبنا الله ونعم الوكيل يا رب احفظ شيعت أمير المؤمنين (ع)	Iraq	iq_Al-Anbar
TRAIN_9531	سَيبقى حُسنُ صنعكَ حين تَفنى وَيُدفنُ حسنُ وجهكَ فِي الرِّمال ..	Kuwait	kw_Hawalli
TRAIN_9532	ثم يُقال: يا مُحمّد ارفعْ رأسكَ، وسَلْ تُعطَ، واشفعْ تُشَفّع فيرفع رأسه ويقول: يا ربي، أمّتي أمّتي اللهم صل وسلم على نبينا محمد	Lebanon	lb_South-Lebanon
TRAIN_9533	الوزير الأول الجديد سيعرض برنامج حكومته أمام البرلمان. كيف ترون نقاشات البرلمان هل لها تأثير على عمل الحكومة ؟   URL / …	Mauritania	mr_Nouakchott
TRAIN_9534	#اليمن |عرب برس للأخبار | اليمن تشارك في المؤتمر الإقليمي الأول للخريطة الرقمية للمكتبات  URL  …	Yemen	ye_Aden
TRAIN_9535	صورة مسربة من كواليس المناظرة، مقودة عليك مقرونة #تونس_تنتخب #TnElec2019 URL 	Tunisia	tn_Bizerte
TRAIN_9536	ان فرج الله قريب	Egypt	eg_Aswan
TRAIN_9537	من دعاء عمر بن الخطاب رضي الله عنه اللهم لا تُكْثر لي من الدنيا فأطغى ولا تقلّل لي منها فأنسى فإنّ ما قلّ وكـفى خيرٌ مما كثر وألهى	United_Arab_Emirates	ae_Dubai
TRAIN_9538	تعتبر شتاوية بالدرجة الأولى ..	Libya	ly_Darnah
TRAIN_9539	علي عبدالله صالح رسمياً يرفض وساطة قطرية ويوجه قواته ورجال المؤتمر والقبائل الثائرة باستمرار طرد الحوثيين من مواقعهم والسيطرة على ما تبقى من مناطق وفرض النظام الجمهوري مجدداً.	Yemen	ye_Aden
TRAIN_9540	﷽ ﴿وجعلناهم أئمة يدعون إلى النار ۖ ويوم القيامة لا ينصرون﴾  URL 	Egypt	eg_South-Sinai
TRAIN_9541	“لا أعرف كيف تعيشون من دون قلقّ، ماذا تفعلون طوال اليوم ؟” - كافكا	Palestine	ps_West-Bank
TRAIN_9542	رَبَّنَا آمَنَّا فَاغْفِرْ لَنَا وَارْحَمْنَا وَأَنْتَ خَيْرُ الرَّاحِمِينَ  URL 	Egypt	eg_Asyut
TRAIN_9543	لا علاقه لايران بالموضوع النظم الجمهوريه المتخلفه المتعاقبه هي السبب	Iraq	iq_Baghdad
TRAIN_9544	فقط بلوك لهكذا حسابات؛ بدلا من الرد عليها !	Yemen	ye_Aden
TRAIN_9545	أعتز وأفتخر بكم .. أخاً شقيقاً وصديقاً عزيزاً .. دمتم بخير أبا معن الغالي ..  URL  …	Syria	sy_Hama
TRAIN_9546	اخي المتقاضي ألمامك بحقك ومعرفة كيفية رفع الدعوى وبالطرق القانونية يجنبك الكثير من ضياع الوقت والحقوق #معلومات_قانونية_عمانية_تهمك	Iraq	iq_Basra
TRAIN_9547	وعلى الجميع ان شاء الله	Algeria	dz_Batna
TRAIN_9548	قيموا مواهبكم من 10 بلايستيشن : 0 السباحة : 0 كرة السلة : 0 كرة القدم : 0 الدراجة : 0 الرسم : 5 الطبخ : 6 الخط : - 5 التصوير : 0 الغناء : 0000000000000000000000	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_9549	على زيدان أن يعي أن الفريق الذي فاز ب4 دوري أبطال قد إنتهى، هل سوف يقتنع قبل فوات الأوان ، أشك في ذلك	Tunisia	tn_Bizerte
TRAIN_9550	عار عليكم انكم تتناقشوا مع الشرفاء خسارة فيكم كل شيء	Algeria	dz_Constantine
TRAIN_9551	بالامس افتى بالجهادفي سوريا واليوم بالتبرع للسوريين يحق لنا أن نسأل هل هذه الدعوةلغسل ضميره المثقل بدماء والام الأيتام والثكالى  USER 	Syria	sy_Aleppo
TRAIN_9552	أضفت فيديو إلى قائمة تشغيل  USER  على   URL  Dance - Michael Buble - Sway with me	Tunisia	tn_Mahdia
TRAIN_9553	ماذا يعني لك الماضي؟ — انتهى  URL  …	Egypt	eg_Port-Said
TRAIN_9554	من سيقوم بتنظيم هذه الانتخابات ؟ كيف ؟ اذا استقال بن صالح و بدوي و بلعيز ثم ماذا ؟؟	Algeria	dz_Bouira
TRAIN_9555	الله علي جمالها	Libya	ly_Darnah
TRAIN_9556	 USER  عااااادلت ؟ ما هذا الكذب ؟ ام تحتسب بطولة البرشا ب٩٢ ؟ تناااقض	Iraq	iq_Ninawa
TRAIN_9557	أسأل الله أن يوفق كل مسلم لكل خير ويرزقه ما تمنى من خيري الدنيا والآخرة	Saudi_Arabia	sa_Al-Madinah
TRAIN_9558	#أمطار_الخير: منذ الصباح بدأت أمطار الخير على الدريكيش والشيخ بدر وبعض مناطق الساحل وبدأت قطرات خجولة تهطل على حمص... نتمنى أن لا تؤثر على زيادة قطع الكهرباء لتشمل كافو اوقات الليل والنهار في جمهورية حمص...  URL  …	Syria	sy_Hims
TRAIN_9559	سعيدان ( باوليستا ) أساسي ضد البرشا	Qatar	qa_Ar-Rayyan
TRAIN_9560	كم من مصلٍ يقول: سَمِعَ الله لمن حمده، فهل عرفت معناها؟، يعني يا عبدي أنا أسمعك، فاحمدني؛ فلذلك إذا صليت فاعلم أنك بين يدي الله عز وجل، والسيدة عائشة تقول كان النبي يحدثنا ونحدثه، يجالسنا ونجالسه، فإذا حضرت الصلاة فكأنه لا يعرفنا ولا نعرفه، وهذا ما يجب أن يكون عليه كل مسلم.	Egypt	eg_Kafr-el-Sheikh
TRAIN_9561	الله يرحم جميع موتى المسلمين	Algeria	dz_Constantine
TRAIN_9562	"""سنهاجر يومًا إلى السماء ، ماكانت الارض وطنًا لنا ولن تكون\"""""	Saudi_Arabia	sa_Jizan
TRAIN_9563	وينجي الله الذين اتقوا بمفازتهم لا يمسهم السوء ولا هم يحزنون [الزمر:61]  URL  …	Saudi_Arabia	sa_Asir
TRAIN_9564	"""\""  USER : [ آلهدوُء ] .. لغة ٱَلٱذكيآء .. ۆمَصدر آَزِعآج ٱلٱغبيآء .!!\"""""	Syria	sy_Lattakia
TRAIN_9565	لا يفهم هؤلاء الخوارج المقاصد الشرعية ولا مآلات الأحداث انما يبحثون عن مصالحهم واطماعهم	Algeria	dz_El-Oued
TRAIN_9566	تدريب نظري وعملي على إدارة الشبكات بداية الدورة ٢٢/١٢ Theoretical and practical training for CCNA The course will begin on 22 December 22240190 99073737  URL  #NHKuwait #kuwait #newhorizons #course #offer #training #نيوهورايزن #الكويت #معهد #تدريب URL  – at New Horizons	Iraq	iq_Basra
TRAIN_9567	ختتم مؤتمر دور #الصوماليين في سلام شرق أفريقيا صباح يوم الأربعاء 2019/12/18 في عاصمة #جيبوتي للتعاون وقد ركز المؤتمر على مدار الأيام الثلاثة الماضية على: URL 	Djibouti	dj_Djibouti
TRAIN_9568	﴿وَمنَ النّاس مَن يُعجبُكَ قَولهُ في الحَيَاة الدُّنيَا ويُشهِدُ اللهَ عَلىٰ مَا في قَلبهِ وَهوَ ألدُّ الخِصَام﴾	Egypt	eg_Minya
TRAIN_9569	يوم يمر كسنة URL  …	Palestine	ps_Gaza-Strip
TRAIN_9570	استغفر الله العظيم	Egypt	eg_Monufia
TRAIN_9571	حسبي الله عليهم اعطوا لاختي ابرة خاطئة وقتلوها ورموها لنا جثة هامدة حرمونا منها وحرمرا اولادها منها قبل اسبوعين حسبي الله #مستشفي_الشميسي	Saudi_Arabia	sa_Ar-Riyad
TRAIN_9572	اللهم صل على سيدنا محمد النبي الأمي الحبيب العالي القدر العظيم الجاه ، وعلى آله وصحبه وسلم  USER ,  USER ,  USER ,  USER ,  USER ,  USER ,  USER ,  USER ,  USER ,  USER ,  USER ,  USER ,  USER ……………	Somalia	so_Banaadir
TRAIN_9573	حكيك وطن ، وعيونك السود ميعاد	Oman	om_Ash-Sharqiyah
TRAIN_9574	"""\""أسوء شعور قد تشعر به على الإطلاق هوَ عدم معرفة اذا ما كان عليك الإنتظار أو الإستسلام..\"""""	Kuwait	kw_Hawalli
TRAIN_9575	اذا اعتبرت ان حصولك على حق من حقوقك مكسبا استثنائيا فاعلم انك تعيش في دولة فاشلة. واذا رأيت حق غيرك يُهدر امامك...  URL 	Iraq	iq_Karbala
TRAIN_9576	جلبي ونور عيني #Heba — feeling loved	Egypt	eg_North-Sinai
TRAIN_9577	قال لقمان:إن الدنيا بحر عميق وقد غرق فيه أناس كثير فلتكن سفينتك تقوى الله  URL 	Kuwait	kw_Jahra
TRAIN_9578	ربي املأ صدري براحه تغنيني عن كل شي	United_Arab_Emirates	ae_Dubai
TRAIN_9579	من الحماقة ان يطلع هذا الشبل بهكذا تصريح على عمه ، ولا يجب أن تصل الغيرة الى درجة منع الحجاج الاستفادة من هذه المكرمة #تميم_يحاصر_حجاج_قطر URL 	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_9580	تقرير خبراء بمجلس الأمن يتهم ابن خليفة حفتر بالاستيلاء على أموال المركزي ببنغازي - شبكة الرائد الإعلامية URL 	Libya	ly_Tripoli
TRAIN_9581	لعبة فاشلة ..افشل فيفا منذ سنوات	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_9582	اللهم أحسن عاقبتنا في الأمور كلها ، وآجرنا من خزي الدنيا وعذاب الآخره	Kuwait	kw_Jahra
TRAIN_9583	نذبح مع زخات المطر ، مُتعه !! وهذا كان اول وفد ومرق بعد العوده لـ امريكا يفور في المحاشم  URL 	Saudi_Arabia	sa_Najran
TRAIN_9584	نسيت في الاخير ... وقليل منهم مخلصون وللطرف الآخر متفهمون وبالافكار يتناقشون	Algeria	dz_Batna
TRAIN_9585	ماذا كان اّخر قرص مدمج اشتريته ؟ - فلم رعب بيت المسكون  URL 	Iraq	iq_Kirkuk
TRAIN_9586	اللهم إني أسألك علماً نافعاً ورزقاً طيباً وعملاً متقبلاً  URL 	Lebanon	lb_North-Lebanon
TRAIN_9587	كنت أقرا التغريدة و أنا نايم	Oman	om_Ad-Dakhiliyah
TRAIN_9588	وبعد ساعات أقضيها معك ؛ تغيب فأراني مشتت متبعثر شوقًا ! أيُ حبٍ أنت ؟	Qatar	qa_Ar-Rayyan
TRAIN_9589	10 مستشفيات توقف العلاج الكيميائي لمرضى السرطان   URL  	Lebanon	lb_North-Lebanon
TRAIN_9590	مليووووون مبروووووك كل التمنيات بالسعادة	Libya	ly_Benghazi
TRAIN_9591	إِنْ تُعَذِّبْهُمْ فَإِنَّهُمْ عِبَادُكَ وَإِنْ تَغْفِرْ لَهُمْ فَإِنَّكَ أَنْتَ الْعَزِيزُ الْحَكِيمُ  URL 	Saudi_Arabia	sa_Al-Quassim
TRAIN_9592	إذا كانت العربة هي السياسة و الحصان هو الإقتصاد ، فيجب وضع الحصان أمام العربة #محمد_بن_راشد_آل_مكتوم URL 	Oman	om_Musandam
TRAIN_9593	 USER   USER  محتاجين معرفة الميزانية التي صرفت للمطار مع مقارنه بينه وبين مطارات خليجيه واوروبيه نتأكد ربما جدران مطارنا من ذهب	Iraq	iq_Basra
TRAIN_9594	السلام عليكم مساء الخيييير	Kuwait	kw_Jahra
TRAIN_9595	انضمو لمجموعتنا في الواتس اب ليصلكم كل شي جديد لدينا  URL  … هذه المجموعه لن يكون في ازعاج كون فقط المشرفين الذين يقومون بالنشر ولا تنسو رقم الطلبات الخارجيه لدينا عبر الواتس اب 0781067000 احتفظو فيه في هواتفكم للطلبات الخارجيه URL 	Jordan	jo_Aqaba
TRAIN_9596	العيونتنسي من رأت لكن القلوبلاتنسي من احبت	Egypt	eg_North-Sinai
TRAIN_9597	الابتسامة وعقب التجاهل والابتعاد	Oman	om_Musandam
TRAIN_9598	نيجيريا.. بخاري يتعهد بالقضاء على الفساد و انعدام الأمن  URL / …	Mauritania	mr_Nouakchott
TRAIN_9599	فذرني ومن يكذب بهذا الحديث سنستدرجهم من حيث لا يعلمون [القلم:44]  URL  …	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_9600	آمين يااا رب	Egypt	eg_Ismailia
TRAIN_9601	"""\""قال ربِّ إنِّي ظلمت نفسي فاغفر لي فغفر له إنه هوا الغفور الرحيم\""."""	Egypt	eg_Faiyum
TRAIN_9602	ربنا لك الحمد	Kuwait	kw_Hawalli
TRAIN_9603	اللهم ﻳﺴﺮ ﻟنا ﻓﻲ ﻛﻞ ﻣﺴﺄﻟﺔ ﺟﻮﺍﺏ، ﻭﻧﺠنا من ﻛﻞ ﺃﻟﻮﺍﻥ ﺍﻟﻌﺬﺍﺏ ﻭﺑﻴﺾ ﻭﺟﻬنا ﻳﻮﻡ ﻳﺸﺘﺪﺍﻟﺤﺴﺎﺏ ﻭﺯﻳﻦ ﻣﺠﻠﺴنا ﺑﺨﻴﺮ ﺍﻷﺻﺤﺎﺏ ﻭﺍﺟﻌﻞ ﺩﻋﺎﺋنا ﺩﻋﺎﺀ ﻣﺴﺘﺠﺎﺏ	Algeria	dz_Oran
TRAIN_9604	كلنا فالهوا سوا نفس الفاسدين عدنا بالعراق	Iraq	iq_Baghdad
TRAIN_9605	هذا شخص كبير عليك يا ميسي هذا رجل قوي له شخصية رائعة افضل قائد في العالم سنكررها افضل مدافع في العالم CAPI SERGIO RAMOS	Tunisia	tn_Mahdia
TRAIN_9606	علاقات الدول و الشعوب اكبر من تغريدات عابرة من هنا و هناك من بعض المغرضين.	United_Arab_Emirates	ae_Abu-Dhabi
